rep16_frac2,dem16_frac2,dem08_frac2,dem12_frac2,rep08_frac2,rep12_frac2,LessThanHighSchool,AtLeastHighSchoolDiploma,AtLeastBachelorsDegree,MedianEarnings2010dollars,PovertyRatebelowfederalpovertythreshold,Managementprofessionalandrelatedoccupations,Serviceoccupations,Salesandofficeoccupations,Farmingfishingandforestryoccupations,Constructionextractionmaintenanceandrepairoccupations,Productiontransportationandmaterialmovingoccupations,Uninsured,Unemployment
0.254639319,0.745360681,0.657753201,0.691349027,0.3422468,0.308650973,29.1,70.9,17.3,21142.64794,23.65,24.35,18.8,34.95,1.1,7.65,13.25,0.262,0.172
0.395716435,0.604283565,0.586228762,0.579610516,0.413771238,0.420389484,13,87,31.1,23125.06857,18,32.7,21.3,24.5,0.3,10.05,11.1,0.226,0.081
0.528903962,0.471096038,0.43024388,0.43609186,0.56975612,0.56390814,28.4,71.6,13.3,21877.50508,20.4,24.2,21.4,23.85,6,12.9,11.6,0.241,0.275
0.601122843,0.398877157,0.426853147,0.416468487,0.573146853,0.583531513,16.3,83.7,17.9,30916.07048,13.7,31.05,17.75,26.1,1.7,11.95,11.4,0.194,0.089
0.3035235,0.696476501,0.642830291,0.675158483,0.357169709,0.324841517,27.9,72.1,10.3,22092.24349,35.6,32.05,23.5,17.85,0.7,15.15,10.75,0.216,0.196
0.634048257,0.365951743,0.404935697,0.451412819,0.595064303,0.548587181,10.2,89.8,13.4,34383.1273,14.15,28.2,16.2,16.35,1.55,26.65,11.1,0.144,0.06
0.664604198,0.335395802,0.376107503,0.344744171,0.623892497,0.655255829,10.6,89.4,23.7,24683.16572,13.2,29.8,20.05,27.85,0.65,12.05,9.55,0.191,0.086
0.518176752,0.481823248,0.446507303,0.445422294,0.553492697,0.554577706,14.4,85.6,29,31644.46381,13.65,35.15,16.9,27.75,0.2,10.6,9.4,0.196,0.071
0.71951479,0.28048521,0.354726002,0.336074365,0.645273998,0.663925635,23.1,76.9,9,21059.85048,20,24.3,27.1,22,6.65,12.85,7.1,0.262,0.092
0.620824758,0.379175242,0.394900874,0.386029182,0.605099127,0.613970818,15.2,84.8,21.4,25839.18984,16,35.75,20.55,25.15,1.15,10.1,7.2,0.188,0.082
0.708546707,0.291453293,0.293939139,0.30885751,0.706060862,0.69114249,18.2,81.8,13.4,22234.05175,19.45,25.55,20.25,23.8,1.6,17.1,11.7,0.174,0.089
0.768277084,0.231722917,0.332585623,0.284319006,0.667414377,0.715680995,17,83,12,22557.35715,15.8,24.3,23.5,28.2,0.15,11.85,12.05,0.201,0.099
0.66960525,0.33039475,0.358706038,0.36388994,0.641293962,0.636110061,16.6,83.4,15,25923.70127,19.1,26.2,24.85,22.8,0.6,15.4,10.1,0.196,0.094
0.429042105,0.570957895,0.530679772,0.535199319,0.469320229,0.464800681,13.2,86.8,29.6,26137.89461,16.05,35.3,19.75,26,0.2,10.3,8.4,0.177,0.073
0.54180213,0.45819787,0.440831919,0.460099378,0.559168082,0.539900622,19.5,80.5,14.4,22214.36476,24.5,28.5,21.25,22.75,0.95,15.15,11.45,0.212,0.152
0.269618347,0.730381653,0.69230908,0.680543173,0.30769092,0.319456827,11.6,88.4,38.2,41128.95651,8.8,40.9,16.25,26.1,0.2,8.7,7.9,0.137,0.09
0.405436822,0.594563178,0.551982299,0.538769579,0.448017701,0.461230421,14.7,85.3,34.1,32687.72921,11.9,39.5,17.95,25.3,0.4,8.5,8.25,0.19,0.089
0.653789676,0.346210324,0.387183741,0.369528714,0.612816259,0.630471286,26.1,73.9,16.2,22314.14667,17.65,24.7,19.7,21.2,10.2,7.9,16.3,0.236,0.147
0.624172385,0.375827615,0.436263035,0.404954851,0.563736965,0.595045149,10,90,20.4,31006.52095,11.3,28.05,24.4,21.5,2.85,13.8,9.45,0.165,0.11
0.611166501,0.3888335,0.434841629,0.418711785,0.565158371,0.581288215,12.7,87.3,17.3,26112.52159,11.05,29.95,22.4,25.7,0.7,11.5,9.85,0.158,0.116
0.579464611,0.420535389,0.409450164,0.414112062,0.590549836,0.585887938,28.9,71.1,14.7,24244.8854,20.5,25.95,18.55,22.95,8.05,11.8,12.7,0.219,0.133
0.571819646,0.428180354,0.407648366,0.391208791,0.592351634,0.608791209,29.5,70.5,11.7,22236.79016,15.35,24.4,19.05,18.75,14.2,8.4,15.15,0.243,0.2
0.56356391,0.43643609,0.421996344,0.422984966,0.578003656,0.577015034,32.7,67.3,13,22364.38064,22.75,24.1,17.95,20.85,13.95,8.8,14.35,0.242,0.158
0.586487715,0.413512286,0.414936732,0.402190407,0.585063268,0.597809593,21.6,78.4,18.7,25473.40445,13.55,28.8,17.1,24.5,5.3,11.55,12.75,0.215,0.176
0.191355857,0.808644143,0.796401294,0.790626197,0.203598706,0.209373803,15.9,84.1,37.3,28229.16635,12.7,40.65,17.35,21.75,3.85,8.55,7.85,0.181,0.111
0.612075554,0.387924446,0.446473189,0.420749882,0.553526812,0.579250118,11.6,88.4,22.6,22633.18699,16.25,32.35,20.2,23.8,2.95,9.55,11.1,0.2,0.153
0.410588654,0.589411346,0.562599339,0.536017461,0.437400661,0.463982539,17.7,82.3,30.8,33633.99746,9.1,37.1,15.6,26.05,3,8.3,9.85,0.185,0.09
0.357065521,0.64293448,0.646396873,0.64669119,0.353603127,0.35330881,9.6,90.4,26.3,21835.76953,17.95,31.65,21.65,25.5,1.95,9.95,9.25,0.204,0.105
0.196592892,0.803407108,0.748031945,0.739077109,0.251968055,0.260922892,11.5,88.5,44,42816.60635,7.1,42.95,16.65,25.5,0.5,6.95,7.45,0.133,0.067
0.699212437,0.300787564,0.367943407,0.349443738,0.632056593,0.650556262,11.9,88.1,20,26552.58508,15.95,31.95,19.25,28.1,1.25,10.5,9.1,0.181,0.134
0.289514987,0.710485013,0.695111984,0.689219516,0.304888016,0.310780484,29.3,70.7,23.4,25438.37969,13.6,27.85,19.65,22.15,10.9,8.3,11.25,0.238,0.114
0.099421795,0.900578205,0.860372965,0.865034017,0.139627035,0.134965983,14.3,85.7,51.2,42931.72635,11.7,50.6,16.35,22.55,0.1,4.65,5.75,0.139,0.073
0.574864901,0.4251351,0.427982703,0.423458401,0.572017297,0.576541599,30.1,69.9,11.8,23075.12603,19.2,23.4,20.25,20.1,12.65,8.8,14.8,0.212,0.153
0.373230279,0.626769721,0.597080868,0.597401281,0.402919132,0.402598719,14.9,85.1,27.8,32586.51461,13.55,36.95,17.6,27.65,0.3,8.7,8.85,0.162,0.106
0.628159539,0.371840461,0.433283292,0.412170193,0.566716708,0.587829808,9.3,90.7,19.6,33656.14572,9,32.1,19.65,24.25,0.75,13.85,9.45,0.155,0.13
0.574750229,0.425249771,0.446143346,0.408247135,0.553856654,0.591752865,7.3,92.7,31.1,35392.72635,7.8,38.1,18.7,25.85,0.4,9.2,7.8,0.133,0.104
0.243867629,0.756132371,0.7539138,0.737531501,0.2460862,0.262468499,13.8,86.2,31.5,32614.1254,9.95,34.75,18.35,25.8,1.75,9.8,9.6,0.18,0.086
0.455352589,0.544647411,0.527551439,0.505324809,0.472448561,0.494675191,11.8,88.2,30.6,25365.11143,13.25,35.25,20.7,26.25,1.4,9.2,7.2,0.183,0.081
0.221366866,0.778633134,0.708654259,0.72054675,0.291345741,0.27945325,13.7,86.3,45.3,42949.45651,8.75,48.55,13.85,21.8,0.3,7,8.45,0.133,0.084
0.391683312,0.608316688,0.61612036,0.605617917,0.38387964,0.394382083,26.2,73.8,18.3,29406.43175,11.4,27.15,15.2,23.9,9.8,10.1,13.9,0.193,0.139
0.611706612,0.388293388,0.438604651,0.413050169,0.561395349,0.586949831,7.8,92.2,19.8,28615.20953,11.55,28.7,20.1,20.45,3.5,16.1,11.1,0.183,0.147
0.521745045,0.478254956,0.512050899,0.489615367,0.487949101,0.510384633,14.3,85.7,24.1,21467.39842,18.35,32.95,20.85,25.4,1.45,9.35,9.95,0.198,0.122
0.773014901,0.226985099,0.323967838,0.295004348,0.676032162,0.704995652,20.2,79.8,12.4,26596.53905,14,30.4,27.2,22.3,1.45,8.9,9.75,0.146,0.126
0.168274445,0.831725555,0.793876721,0.763871047,0.206123279,0.236128953,8.2,91.8,54.1,44315.77048,6.7,50.35,14.75,23.3,0.3,6.75,4.5,0.12,0.063
0.34087438,0.659125621,0.721994606,0.706005906,0.278005394,0.293994095,16.8,83.2,22.7,25691.27556,16.7,28.7,20.45,24.25,4.05,11.9,10.65,0.233,0.097
0.59566075,0.404339251,0.465339074,0.451041047,0.534660926,0.548958953,18.7,81.3,14.3,23797.85969,20.7,28,29.9,24.45,3.5,7.05,7.05,0.173,0.134
0.496667779,0.503332222,0.508816297,0.514105422,0.491183704,0.485894578,24.7,75.3,16.3,27603.67873,15.75,27.05,16.8,25.2,3.35,11.2,16.55,0.201,0.152
0.591342604,0.408657396,0.432213796,0.412091587,0.567786204,0.587908413,32.1,67.9,13.5,22703.23175,18.65,23.5,18.6,23.05,12.15,10.05,12.7,0.241,0.136
0.435510888,0.564489112,0.567835506,0.544639299,0.432164494,0.455360702,12.6,87.4,29.9,23911.99905,13.15,33.2,26.9,23.6,1.2,9.45,5.65,0.234,0.105
0.475505909,0.524494091,0.527210759,0.496747165,0.472789241,0.503252835,5.9,94.1,31.9,30166.08381,8.55,37.35,17.2,26.1,0.3,12.2,6.85,0.174,0.094
0.246726901,0.753273099,0.705921511,0.714614555,0.294078489,0.285385445,24.1,75.9,29,28901.39969,15.55,34.35,17.65,26.05,0.3,8.45,13.25,0.248,0.109
0.157892094,0.842107906,0.803577032,0.812790509,0.196422968,0.187209492,14.1,85.9,40.3,39087.87429,11.15,44.05,14.55,23.9,0.2,7.6,9.75,0.148,0.09
0.284065188,0.715934812,0.633010217,0.662991586,0.366989783,0.337008414,37.7,62.3,12.2,22388.48921,21.3,24.75,21.95,26.9,5.65,8.9,11.8,0.228,0.283
0.313485711,0.686514289,0.665986663,0.647519677,0.334013337,0.352480324,17.8,82.2,30,34239.58064,9.85,34.65,18.65,22.05,4.4,8.65,11.6,0.185,0.078
0.276627902,0.723372098,0.685040984,0.675818154,0.314959016,0.324181846,15.7,84.3,37.8,27184.23873,17.15,42.5,16.3,22.2,2.3,7.55,9.25,0.166,0.115
0.349278565,0.650721435,0.616907809,0.592994614,0.383092191,0.407005386,19.9,80.1,31,25454.67461,14.05,34.65,20.55,23,5.45,7.85,8.5,0.222,0.08
0.629917634,0.370082366,0.424759258,0.406141367,0.575240742,0.593858633,23.1,76.9,12.5,24491.46127,18.7,27.6,18.6,25.55,2.65,11.55,14.15,0.186,0.169
0.448316707,0.551683293,0.53229657,0.53766827,0.46770343,0.46233173,22.5,77.5,18.4,29159.6873,14.55,27.7,17.6,27.1,0.35,11.5,15.8,0.217,0.12
0.479565168,0.520434832,0.510628602,0.509145608,0.489371398,0.490854392,26.9,73.1,19.7,23679.84191,21.7,28.4,18.2,25.3,7.3,8.5,12.25,0.224,0.152
0.479653102,0.520346898,0.599217395,0.58860618,0.400782605,0.41139382,13.7,86.3,16.4,24765.90254,18.95,28.95,22.6,23.25,2.05,12.75,10.4,0.203,0.15
0.562193699,0.437806301,0.523732383,0.496103896,0.476267617,0.503896104,9.9,90.1,19.5,20411.34889,15.1,31.45,20.7,23.95,2.85,10.95,10.15,0.198,0.158
0.398865785,0.601134216,0.62611276,0.6224,0.37388724,0.3776,7.9,92.1,29.7,31801.11746,12.65,49.1,14.7,15,0.2,11.5,9.5,0.175,0.133
0.573821424,0.426178576,0.452818776,0.440865756,0.547181224,0.559134244,11.4,88.6,20.9,29416.16,11.4,25.75,22.5,28.85,0.45,12.8,9.65,0.204,0.094
0.560335164,0.439664836,0.44246255,0.400734081,0.55753745,0.599265919,7,93,34.1,40176.52603,6.4,40.4,15.2,28.7,0.15,8.75,6.8,0.122,0.094
0.634268723,0.365731277,0.42522042,0.399158436,0.57477958,0.600841564,12.6,87.4,19,31615.93873,8.45,31.9,23.15,23.25,0.75,10.9,10.05,0.151,0.118
0.75147929,0.24852071,0.305775501,0.285751029,0.694224499,0.714248971,15.7,84.3,15.6,23488.25778,17.1,37.2,20.65,18.45,8.35,8.55,6.85,0.211,0.135
0.432087131,0.567912869,0.554399482,0.570057745,0.445600518,0.429942255,23.3,76.7,17.5,29595.49461,15.65,28,16.65,25.85,3.9,10.4,15.2,0.193,0.152
0.477159802,0.522840198,0.511791049,0.508448833,0.488208951,0.491551167,20.8,79.2,20.5,29348.94159,12.85,29,18.95,26.65,1.05,11.75,12.65,0.223,0.122
0.459252847,0.540747153,0.486928307,0.468079198,0.513071693,0.531920802,16.7,83.3,36,35097.60857,9.85,39.25,15.5,27.1,0.3,7.25,10.6,0.193,0.076
0.635536689,0.364463311,0.390846923,0.382094792,0.609153077,0.617905208,11.7,88.3,23,30675.00635,8.9,34,19.1,16.95,2.65,15.5,11.8,0.201,0.143
0.695109503,0.304890497,0.376029931,0.35788714,0.623970069,0.64211286,19.7,80.3,12.6,23501.69842,20.05,25.25,21.65,23.05,4.35,11.4,14.25,0.212,0.139
0.458232115,0.541767885,0.542456364,0.544762817,0.457543636,0.455237184,33,67,12.5,22347.55873,21.45,23.15,17.95,22.2,8.6,10.45,17.6,0.221,0.17
0.337946496,0.662053505,0.645639664,0.650095718,0.354360336,0.349904282,14.2,85.8,24,35535.11524,10.15,32.65,18.3,26.85,0.7,10.7,10.85,0.143,0.101
0.785982478,0.214017522,0.307436182,0.264705882,0.692563818,0.735294118,8.6,91.4,21.7,22066.76921,14.25,35.05,16.05,16.55,4.35,13.8,14.2,0.251,0.038
0.237128474,0.762871526,0.734394871,0.714511744,0.265605129,0.285488256,6.3,93.7,57,29833.89461,12.8,50.6,14.75,21.85,0.2,5.55,7.05,0.148,0.061
0.749412519,0.250587481,0.328256071,0.319856812,0.671743929,0.680143188,19.5,80.5,18.3,21133.90127,22.35,30.9,16.55,20.25,7.95,12.65,11.7,0.226,0.065
0.876937985,0.123062016,0.181985294,0.162111216,0.818014706,0.837888784,12.1,87.9,18.5,26356.11143,14.1,38.55,14.45,19.85,4.05,14,9.05,0.228,0.039
0.518141836,0.481858164,0.565799842,0.546689723,0.434200158,0.453310277,18.6,81.4,18.7,20179.36667,18.6,34.6,17,21.35,3.45,13.3,10.35,0.223,0.099
0.343786982,0.656213018,0.75,0.750279955,0.25,0.249720045,26.1,73.9,14.3,15475.58794,26.8,27.9,16.2,18.95,3.65,16.55,16.75,0.288,0.127
0.865318818,0.134681182,0.211836999,0.17253949,0.788163001,0.82746051,8.2,91.8,22.7,31720.51365,4.9,34.1,12.7,17.2,3,18.55,14.4,0.183,0.06
0.407486546,0.592513454,0.636398615,0.579824831,0.363601385,0.420175169,3.2,96.8,45.6,31211.74476,6.05,37.95,17.5,21.6,0.95,15.05,6.95,0.158,0.073
0.199942268,0.800057733,0.766060071,0.752274429,0.233939929,0.247725571,16,84,40.1,30490.95746,18.5,39.85,17.95,23.8,0.2,9.2,9.05,0.196,0.085
0.84619883,0.15380117,0.270864271,0.231300028,0.729135729,0.768699972,15.5,84.5,14.9,23295.43556,10.8,28.65,23.2,19.1,8.1,10.8,10.15,0.246,0.047
0.498213356,0.501786644,0.575959302,0.571576332,0.424040699,0.428423669,14.3,85.7,20.9,25649.48572,17,29.7,20.8,27.1,0.3,11.05,11.05,0.153,0.107
0.74067155,0.25932845,0.350758508,0.337257269,0.649241492,0.662742731,20.8,79.2,16.2,19768.9708,15.9,28.15,25.5,22.75,0.35,13.2,10,0.177,0.101
0.720938375,0.279061625,0.352941177,0.326807229,0.647058824,0.673192771,6.3,93.7,29.2,23882.50794,16.25,37,12.55,23.7,1.3,15.6,9.9,0.222,0.069
0.45191524,0.54808476,0.644080417,0.659123055,0.355919583,0.340876945,23.9,76.1,19.4,18109.64476,25.7,26.7,16.35,17.8,10.85,13.7,14.6,0.314,0.104
0.629778373,0.370221627,0.438059932,0.408945199,0.561940068,0.591054801,6.8,93.2,39,14902.94476,11.9,25.85,23.75,21.75,0.6,21.25,6.9,0.203,0.094
0.391876953,0.608123047,0.617209433,0.57613836,0.382790567,0.42386164,12.8,87.2,45.9,35484.54318,9.4,32.9,24.8,20.05,0.45,15.5,6.3,0.23,0.081
0.592082616,0.407917384,0.447019868,0.458267717,0.552980133,0.541732284,2.6,97.4,39.1,20429.57937,5.7,41.85,16.5,10.5,1.95,21.75,7.45,0.22,0.048
0.804815133,0.195184867,0.310867734,0.279966471,0.689132266,0.720033529,14,86,14.9,25524.36984,17.15,26.2,16.1,25.45,1.6,22.7,8,0.252,0.095
0.53843302,0.46156698,0.499955978,0.47420302,0.500044022,0.52579698,14.4,85.6,24.4,32066.94921,8.65,27.25,18.15,23.45,0.65,20.4,10.15,0.246,0.08
0.888616891,0.111383109,0.214975845,0.148427673,0.785024155,0.851572327,9,91,20.1,23495.59842,11,35.8,17.7,25,4.25,8.8,8.5,0.181,0.041
0.842684022,0.157315979,0.253690666,0.22046013,0.746309335,0.77953987,16.4,83.6,17.8,23207.84889,10.25,30.95,11.45,19,9.5,18.2,10.8,0.231,0.04
0.860581745,0.139418255,0.25426945,0.230503455,0.74573055,0.769496545,15,85,19,19769.70953,14.3,33.65,20.95,18.35,4.1,9.1,13.8,0.218,0.04
0.634799235,0.365200765,0.446725441,0.454228422,0.553274559,0.545771578,20.2,79.8,15.4,21647.60635,21.6,33.25,20.05,24.45,3.25,7.75,11.2,0.195,0.095
0.760854093,0.239145908,0.361256545,0.366689513,0.638743456,0.633310487,27.6,72.4,12.2,17152.33238,23.15,23.2,23.55,20.35,4.5,17.85,10.6,0.18,0.102
0.729793555,0.270206445,0.356505253,0.332412735,0.643494747,0.667587265,5.9,94.1,31,31223.10349,7.8,41.05,18.8,21.65,0,11.05,7.45,0.143,0.081
0.258145363,0.741854637,0.782111163,0.721659431,0.217888837,0.278340569,5.3,94.7,48.8,30446.63175,11.4,31.7,23.65,26.8,0.35,13.35,4.15,0.21,0.075
0.59906831,0.40093169,0.412879495,0.369168112,0.587120505,0.630831888,2.4,97.6,54.4,49356.16794,2.85,51.55,10.5,27.85,0.05,5.25,4.8,0.077,0.064
0.696643363,0.303356637,0.350042283,0.334361592,0.649957717,0.665638408,10.9,89.1,25.4,27529.67111,12.3,32,16.85,25.15,0.65,14,11.35,0.181,0.092
0.583094099,0.416905901,0.535800241,0.513565892,0.464199759,0.486434109,16.2,83.8,19.3,25336.89143,16.5,26.05,18.55,21.55,2.7,16.75,14.4,0.194,0.107
0.441691444,0.558308556,0.544788545,0.526383115,0.455211455,0.473616885,4.8,95.2,41.3,25746.09778,7.3,39.9,24.5,14.65,0.35,16.35,4.25,0.207,0.071
0.48905566,0.51094434,0.608004889,0.584311303,0.391995112,0.415688697,5.2,94.8,33.7,33721.55842,9.9,39,23.35,20.75,0.65,11.8,4.45,0.102,0.065
0.791731669,0.208268331,0.353207547,0.322307692,0.646792453,0.677692308,17.4,82.6,12.7,22540.00508,13.3,29.55,20.8,20.9,6.05,9.8,12.8,0.218,0.049
0.347658932,0.652341068,0.667483827,0.62655852,0.332516173,0.37344148,5.4,94.6,49.9,31847.40445,6.25,33.55,21.6,22.2,0.4,15.85,6.4,0.211,0.072
0.472693571,0.527306429,0.549493775,0.529610617,0.450506225,0.470389384,6.3,93.7,42.5,26561.07619,13.5,41.3,17.3,23.05,0.65,8.7,8.95,0.15,0.064
0.53479749,0.46520251,0.557298963,0.542650736,0.442701037,0.457349264,14.9,85.1,27.2,20768.16413,18.75,34.2,25.05,19.3,3.5,11.65,6.3,0.201,0.122
0.484134903,0.515865097,0.591619318,0.562083258,0.408380682,0.437916742,3.1,96.9,41.6,34729.55016,7.1,37.05,17.1,25.85,0.3,11.15,8.6,0.132,0.074
0.424948547,0.575051453,0.565541871,0.550657798,0.434458129,0.449342202,9.6,90.4,37.9,33655.73334,11.4,38.7,15.85,27.95,0.2,8.95,8.4,0.177,0.078
0.447916667,0.552083333,0.547717842,0.556485356,0.452282158,0.443514644,6.6,93.4,30.8,29462.09969,10.6,30.25,19.9,26.45,0,17.75,5.6,0.199,0.085
0.573722065,0.426277935,0.494427434,0.464155222,0.505572566,0.535844778,5.2,94.8,28.8,31313.35302,7.35,28.25,15.95,27.45,0.55,21.25,6.65,0.196,0.076
0.623255661,0.376744339,0.455527943,0.434744073,0.544472057,0.565255927,15.3,84.7,25.4,29269.16826,13.8,32.1,15.45,25.65,1.7,11.95,13.15,0.178,0.087
0.797805815,0.202194185,0.321654611,0.305027556,0.678345389,0.694972444,13.3,86.7,18,23491.37238,12.8,26.05,21.8,25.35,2.7,10.7,13.35,0.194,0.066
0.258375167,0.741624834,0.747381267,0.693710119,0.252618733,0.306289882,3.9,96.1,59.7,35895.41143,8.2,46.65,18.1,21.15,0.45,10.15,3.5,0.178,0.074
0.460493642,0.539506358,0.593599329,0.586460864,0.406400671,0.413539136,19,81,20.3,31308.77397,13.5,27.6,16.15,26.95,0.2,14.7,14.35,0.216,0.092
0.858277931,0.141722069,0.276718559,0.220746888,0.723281441,0.779253112,11.6,88.4,14.9,31033.48127,12.85,22.75,13.95,26.8,0.8,20.15,15.55,0.185,0.077
0.804220925,0.195779075,0.278299776,0.264269663,0.721700224,0.735730337,14.7,85.3,16,24790.03175,9.95,29.65,17.15,21.7,11.25,11.85,8.3,0.229,0.049
0.488949831,0.511050169,0.571962313,0.584868017,0.428037687,0.415131983,13.6,86.4,26.6,19351.68413,25.8,35.45,16.3,27.65,3.1,10.7,6.75,0.2,0.091
0.441340782,0.558659218,0.632958802,0.626149132,0.367041199,0.373850868,20.6,79.4,20.7,21959.74953,23.05,23.05,21.2,18.85,0,27.05,9.8,0.272,0.1
0.449065572,0.550934428,0.582619739,0.547643461,0.417380261,0.452356539,6.4,93.6,40.6,26967.08889,10.3,37.9,17.45,23.75,0.6,12.5,7.75,0.204,0.066
0.632462687,0.367537313,0.410958904,0.39347079,0.589041096,0.60652921,9.2,90.8,42,25624.99588,2.55,36.95,24,21.35,0,16.35,1.45,0.229,0.038
0.66742988,0.33257012,0.425906183,0.431216931,0.574093817,0.568783069,19.6,80.4,13.2,17757.52476,27.85,39.45,18.65,15.3,6.95,10.5,9.3,0.174,0.085
0.643662271,0.356337729,0.464684015,0.424488899,0.535315985,0.575511101,6.5,93.5,32.6,33051.15873,6.25,34.65,14.2,26.95,0.65,16.25,7.3,0.177,0.075
0.824383803,0.175616197,0.241272647,0.246538633,0.758727353,0.753461367,15.5,84.5,15.3,24368.85905,14.95,32.4,21.55,23.6,2.4,11.25,8.8,0.195,0.053
0.664699341,0.335300659,0.401049733,0.380306456,0.598950267,0.619693544,11.6,88.4,26.5,24016.60762,17.3,34.75,20,20.25,1.7,15,8.3,0.223,0.085
0.741044012,0.258955988,0.335555409,0.297483427,0.664444591,0.702516573,14,86,18.3,22107.30476,12.75,28.9,16.85,19.9,3.25,19.25,11.8,0.217,0.085
0.625213858,0.374786142,0.404502687,0.395440127,0.595497313,0.604559874,7.5,92.5,34.9,29588.02191,10.8,39.6,17.2,25.4,0.2,9,8.6,0.154,0.093
0.60654113,0.39345887,0.455187802,0.459229059,0.544812198,0.540770941,16.1,83.9,19.2,16318.48159,17.35,29.35,13.85,27.05,6.15,11.5,12.1,0.219,0.094
0.724532698,0.275467302,0.347437681,0.311731844,0.65256232,0.688268156,14.6,85.4,22.3,25920.12127,11.1,25.7,17.75,24.9,2.2,17.8,11.7,0.23,0.105
0.461625986,0.538374014,0.545775158,0.524875368,0.454224842,0.475124632,7.1,92.9,39.3,36198.35651,7.9,42.15,13.85,26.4,0.1,9.2,8.35,0.139,0.076
0.525357995,0.474642005,0.499435028,0.500787712,0.500564972,0.499212288,9.2,90.8,33.3,21144.43238,11.9,31.75,21.9,23.9,1.9,12.35,8.15,0.195,0.071
0.887679751,0.112320249,0.213478612,0.183962264,0.786521388,0.816037736,14.6,85.4,18.3,24724.53746,14,34.65,18,17.55,5.9,11.5,12.3,0.228,0.047
0.790570175,0.209429825,0.295428174,0.259788016,0.704571826,0.740211984,3.9,96.1,29.2,36008.81397,3.85,38.65,14.5,24.1,0.9,12.45,9.45,0.136,0.072
0.390718923,0.609281077,0.639617864,0.601550388,0.360382136,0.398449612,6.9,93.1,45.8,20825.88,11.35,31.1,20.4,23.4,2.5,15.45,7.15,0.236,0.066
0.721509972,0.278490029,0.378086267,0.372075328,0.621913733,0.627924672,22.3,77.7,14.6,24096.81588,14.1,25,15.65,17.6,6.15,10.05,25.55,0.235,0.066
0.422223537,0.577776463,0.558962835,0.530618628,0.441037165,0.469381372,4.7,95.3,44.4,39824.58349,5.3,45.55,13.05,26.45,0,7,8,0.112,0.071
0.541692975,0.458307025,0.574805044,0.567676326,0.425194956,0.432323674,15.5,84.5,21.3,30916.48095,10.85,28.85,19.8,23.85,0.55,10.55,16.45,0.101,0.095
0.572630134,0.427369867,0.525037546,0.481632384,0.474962454,0.518367616,8.8,91.2,32.3,38027.86,5.55,37.8,15.65,25.95,0.3,9.75,10.55,0.085,0.077
0.469208576,0.530791425,0.606211063,0.563853558,0.393788937,0.436146442,7.8,92.2,36.8,33592.6454,6.5,42.65,15.4,24.75,0.2,7.55,9.45,0.073,0.072
0.461623472,0.538376529,0.616795884,0.580440531,0.383204116,0.419559469,8,92,37,42239.17048,5.95,43.6,14.1,24.8,0.1,8,9.4,0.078,0.071
0.387507499,0.612492501,0.659106462,0.630712829,0.340893538,0.369287171,12.9,87.1,33.3,36438.10286,10.4,39.25,16.55,26.15,0.15,6.85,11,0.1,0.087
0.4375259,0.5624741,0.617569843,0.612818375,0.382430157,0.387181625,12.3,87.7,31.7,35516.47365,10.8,38.75,16.5,25.15,0.1,7.85,11.6,0.099,0.092
0.39438074,0.60561926,0.591557253,0.55366889,0.408442748,0.44633111,11.7,88.3,43.6,40410.64953,7.75,42.9,15.8,25.15,0.1,8.3,7.75,0.117,0.076
0.464360774,0.535639226,0.606618154,0.592814953,0.393381846,0.407185047,10.2,89.8,30.6,35224.74064,6.95,37.1,21.4,22.85,0.25,8.85,9.5,0.09,0.085
0.042509272,0.957490728,0.934007683,0.925876492,0.065992317,0.074123508,6.75,43.25,24.6,20254.93715,18.4,56.75,16.05,19.2,0.1,3.3,4.65,0.083,0.089
0.525890014,0.474109986,0.549570365,0.525065768,0.450429635,0.474934232,15.1,84.9,20,30316.95651,12.45,31.6,17.9,25.65,0.55,11.7,12.55,0.105,0.076
0.34421445,0.65578555,0.705544329,0.672871227,0.294455671,0.327128774,11.6,88.4,32.4,34948.39397,10.1,40.7,15.65,26.25,0.2,7.7,9.5,0.104,0.07
0.614179485,0.385820515,0.456707994,0.434067366,0.543292006,0.565932634,14.8,85.2,21.2,27512.23429,11.3,28.95,19.3,26.05,1.15,12.05,12.4,0.14,0.07
0.381980091,0.618019909,0.609012073,0.58819707,0.390987927,0.41180293,10.3,89.7,40.9,21593.85588,23.85,43.75,19.45,23.9,0.4,5.85,6.65,0.204,0.066
0.829759794,0.170240206,0.211564688,0.204766968,0.788435312,0.795233032,21.6,78.4,6.2,28018.49715,17.6,24.4,21,26.05,0.55,15.3,12.65,0.179,0.078
0.740869067,0.259130934,0.294425911,0.279384748,0.705574089,0.720615252,13.7,86.3,20.4,26810.81873,12.45,31.05,19.6,27.45,0.5,12.55,8.8,0.21,0.083
0.752977951,0.24702205,0.29655888,0.288028413,0.703441121,0.711971587,23.6,76.4,8.6,24942.53492,15.8,25.1,25.15,23,0.35,13.95,12.45,0.2,0.072
0.603098175,0.396901825,0.447461335,0.435692702,0.552538665,0.564307298,9.4,90.6,26.2,28826.90095,10.15,36.4,18.05,25.25,0.2,9.9,10.25,0.205,0.092
0.320953919,0.679046081,0.674508365,0.675575781,0.325491635,0.324424219,12.9,87.1,29.6,31062.72349,12,34.6,18.35,29.75,0.1,9.2,8,0.26,0.074
